date,price,market_cap,volume,community_score,dev_score,public_interest_score,fear_greed,price_5_SMA,price_10_SMA,price_25_SMA,price_50_SMA,price_75_SMA,price_100_SMA,price_150_SMA,price_200_SMA,price_250_SMA,price_300_SMA,price_350_SMA,fear_greed_3_SMA,fear_greed_5_SMA,fear_greed_7_SMA,fear_greed_9_SMA,fear_greed_11_SMA,fear_greed_13_SMA,fear_greed_15_SMA,fear_greed_30_SMA
2019-10-31,0.0031774082164874647,3.403857814048449e-06,0.0006576192378114922,9.121495829235322e-06,0.0,0.8030412841832075,0.4827586206896552,0.0033120798636699506,0.003161070392870377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5095785440613028,0.5034482758620691,0.4597701149425287,0.40485312899106,0.393939393939394,0.0,0.0,0.0
2019-11-01,0.00307935130921826,3.296367999732003e-06,0.0006883867734281149,9.101782481978116e-06,5.861648731839113e-05,0.7985543326765031,0.47126436781609193,0.0033100970860979436,0.00321416279719023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4904214559386973,0.5011494252873564,0.5008210180623973,0.42528735632183906,0.4064785788923721,0.0,0.0,0.0
2019-11-02,0.003092904872148789,3.311125976186795e-06,0.001461042763691688,9.051097920035013e-06,5.861648731839113e-05,0.7985543326765031,0.4942528735632184,0.003265652044129032,0.003246485034164993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4827586206896551,0.4988505747126437,0.4975369458128079,0.46487867177522346,0.41901776384535017,0.4076038903625111,0.0,0.0
2019-11-03,0.0030834548962743263,3.3005222210289952e-06,0.0003395402090175631,8.679930540498698e-06,5.861648731839113e-05,0.7985543326765031,0.5517241379310345,0.0032122505988707527,0.003234502668405441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5057471264367815,0.5034482758620691,0.5073891625615763,0.5057471264367817,0.44305120167189144,0.42440318302387275,0.0,0.0
2019-11-04,0.003055263591811455,3.270655486144137e-06,0.00012600878686230846,8.438072411337022e-06,5.861648731839113e-05,0.7985543326765031,0.47126436781609193,0.0030976765771880584,0.0032258323445122743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5057471264367815,0.49425287356321845,0.5024630541871921,0.5006385696040868,0.4733542319749217,0.4332449160035368,0.42145593869731807,0.0
2019-11-05,0.0030456752751182236,3.2512478175637144e-06,0.0009358921921201761,8.785547536393993e-06,5.861648731839113e-05,0.7985543326765031,0.5287356321839081,0.0030713299889142103,0.0031917049262920813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5172413793103446,0.5034482758620691,0.5024630541871921,0.5057471264367817,0.5047021943573669,0.4518125552608312,0.43448275862068975,0.0
2019-11-06,0.003062038129566115,3.2782486506929715e-06,0.0002816948557595915,8.624760547827545e-06,5.861648731839113e-05,0.7985543326765031,0.5172413793103449,0.0030678673529837817,0.0031889822195408633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5057471264367815,0.5126436781609196,0.5024630541871921,0.5070242656449554,0.5047021943573669,0.48099027409372247,0.4452107279693488,0.0
2019-11-07,0.0030981244455886795,3.3165296277399167e-06,3.9949631522175035e-05,8.002000653596982e-06,5.861648731839113e-05,0.7985543326765031,0.5287356321839081,0.0030689112676717594,0.003167281655900396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5249042145593869,0.5195402298850575,0.5090311986863711,0.5070242656449554,0.5088819226750263,0.5075154730327145,0.46130268199233726,0.0
2019-11-08,0.0028828365158163633,3.0850745452222634e-06,0.0006213581365331461,8.293206688645645e-06,5.861648731839113e-05,0.7985543326765031,0.39080459770114945,0.0030287875915801666,0.0031205190952254603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4789272030651339,0.4873563218390805,0.49753694581280794,0.4929757343550447,0.49843260188087785,0.49778956675508407,0.47816091954022993,0.0
2019-11-09,0.002622839457491233,2.8136338241446054e-06,0.0002190320441245975,8.932697043922909e-06,5.861648731839113e-05,0.7985543326765031,0.3448275862068966,0.002942302764716122,0.0030199896709520906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42145593869731784,0.46206896551724147,0.4761904761904763,0.4776500638569605,0.4817136886102405,0.4871794871794873,0.488888888888889,0.0
2019-11-10,0.0027859029795499284,2.986785179476661e-06,0.00019653630417266175,5.182298615097917e-06,5.861648731839113e-05,0.7985543326765031,0.3563218390804598,0.002890348305602463,0.0029808391472583374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3639846743295017,0.4275862068965518,0.4482758620689656,0.4648786717752236,0.4670846394984327,0.4756852343059241,0.47816091954022993,0.0
2019-11-11,0.0028222097335137294,3.0237493582886757e-06,9.669473374780975e-05,3.366958550426094e-06,5.861648731839113e-05,0.7985543326765031,0.367816091954023,0.0028423826263919857,0.002955124989687884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3563218390804596,0.39770114942528745,0.43349753694581283,0.450830140485313,0.4566353187042843,0.4633068081343944,0.47049808429118783,0.0
2019-11-12,0.0026628169928174655,2.8581443009521747e-06,0.00015669889566446814,3.703419233840951e-06,5.861648731839113e-05,0.7985543326765031,0.3563218390804598,0.0027553211358377428,0.0029121162017547515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3601532567049807,0.3632183908045977,0.4088669950738916,0.4291187739463602,0.4461859979101359,0.4509283819628648,0.46053639846743305,0.0
2019-11-13,0.0027803259578447004,2.984201932542032e-06,0.00014967506541774508,1.9566915027441796e-06,6.406918381312519e-05,0.7985543326765031,0.3448275862068966,0.0027348190242434105,0.0028818033079117894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35632183908045967,0.3540229885057472,0.3842364532019705,0.41507024265644965,0.43260188087774304,0.440318302387268,0.44827586206896564,0.0
2019-11-14,0.0028189463333168994,3.0223142998329567e-06,2.4562477790231763e-05,4.389306820146393e-06,6.54323579368087e-05,0.7985543326765031,0.3793103448275862,0.0027740403994085438,0.0028581715820623333,0.0029991418707524062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3601532567049808,0.36091954022988515,0.36288998357963875,0.39846743295019166,0.41692789968652044,0.4332449160035368,0.43908045977011506,0.0
2019-11-15,0.0026172236273324,2.8015626329011003e-06,0.00010040817549588245,7.934357030670393e-06,6.54323579368087e-05,0.7985543326765031,0.3448275862068966,0.0027403045289650383,0.002815326417283751,0.003004824721844494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35632183908045967,0.3586206896551725,0.3563218390804597,0.37931034482758635,0.4054336468129573,0.42175066312997356,0.42988505747126454,0.0
2019-11-16,0.0030105363298874098,3.209972560099837e-06,0.0007486105272972161,8.907551252196877e-06,6.679553206049221e-05,0.8413303215264094,0.3793103448275862,0.0027779698482397744,0.0028101762373158807,0.0030233090843992012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36781609195402293,0.36091954022988515,0.361247947454844,0.36270753512132836,0.39184952978056437,0.4084880636604776,0.4237547892720308,0.0
2019-11-17,0.0028169324779701815,3.0211662826577967e-06,0.00013444004979625774,9.135400779532831e-06,6.679553206049221e-05,0.8413303215264094,0.3448275862068966,0.002808792945270317,0.0027820570405540307,0.003025199083421962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35632183908045967,0.3586206896551726,0.3596059113300493,0.3575989782886336,0.3761755485893418,0.39876215738284715,0.413793103448276,0.0
2019-11-18,0.002699322940013945,2.8924136602504643e-06,8.757259381809736e-05,9.293576923001238e-06,6.815870618417573e-05,0.8413303215264094,0.3448275862068966,0.0027925923417041663,0.002763705682973789,0.003005040858867726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35632183908045967,0.35862068965517263,0.35632183908045983,0.3575989782886335,0.3594566353187044,0.38461538461538475,0.4000000000000002,0.0
2019-11-19,0.0029593813364255,3.169536852990482e-06,0.0011193344680757167,1.079596671101551e-05,6.952188030785924e-05,0.8413303215264094,0.27586206896551724,0.0028206793423258864,0.0027973598708672153,0.002997737439095021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32183908045977005,0.3379310344827588,0.3448275862068967,0.3486590038314177,0.34900731452455597,0.36604774535809026,0.3869731800766285,0.40421455938697315
2019-11-20,0.003086602796566064,3.305813340539533e-06,0.0012572982464459882,1.2707162037775754e-05,7.088505443154275e-05,0.8413303215264094,0.27586206896551724,0.0029145551761726196,0.002827429852568829,0.002985723572664858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2988505747126436,0.32413793103448296,0.3349753694581282,0.3384418901660282,0.34273772204806696,0.3465959328028294,0.3701149425287358,0.40229885057471265
2019-11-21,0.0027637323194936053,2.9623839344290876e-06,0.0010807609746939124,1.4014846585835992e-05,7.224822855522628e-05,0.8413303215264094,0.25287356321839083,0.002865194374093859,0.002821582111166817,0.0029727022575614702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2681992337164751,0.29885057471264387,0.316912972085386,0.32694763729246495,0.3333333333333334,0.3359858532272326,0.35249042145593884,0.3988505747126437
2019-11-22,0.002254457062667834,2.4209973894982027e-06,0.0008428002773458392,1.4036183083238815e-05,7.224822855522628e-05,0.8413303215264094,0.13793103448275862,0.002752699291033389,0.002780746118151854,0.00293027533678845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.2574712643678163,0.28735632183908055,0.30395913154533855,0.3124346917450367,0.32007073386383744,0.32643678160919554,0.39386973180076623
2019-11-23,0.0017995382368723436,1.9403014291492094e-06,0.00032381299492323693,1.4486127349843524e-05,7.497457680259331e-05,0.8413303215264094,0.1724137931034483,0.002572742350405069,0.0026826673460546182,0.0028682383813607147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18773946360153257,0.22298850574712667,0.2577996715927751,0.2809706257982121,0.2957157784743993,0.305923961096375,0.3118773946360155,0.3950191570881226
2019-11-24,0.001677500966309431,1.7970160656983294e-06,0.0003794806747322701,1.4546474585228701e-05,7.497457680259331e-05,0.8413303215264094,0.14942528735632185,0.002316366276381855,0.0025685228093538714,0.002790213072004095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1532567049808429,0.19770114942528758,0.22988505747126445,0.2592592592592593,0.277951933124347,0.2891246684350134,0.2988505747126438,0.3938697318007663
2019-11-25,0.001225059387067143,1.3953755249412717e-06,4.399810402494464e-05,1.403086368048246e-05,1.7721263607885688e-05,0.8413303215264094,0.10344827586206896,0.001944057594482071,0.002429306385327346,0.0027121191188272825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1417624521072797,0.16321839080459793,0.19540229885057478,0.22860791826309074,0.2528735632183909,0.26967285587975254,0.28199233716475114,0.38007662835249045
2019-11-26,0.00138015440159073,1.5030725695343772e-06,0.0005712700594569497,1.3675187780150093e-05,3.816887546313841e-05,0.8413303215264094,0.14942528735632185,0.0016673420109014961,0.002266268192497678,0.0026441512425221816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13409961685823754,0.14252873563218416,0.17733990147783255,0.20689655172413798,0.23510971786833865,0.2546419098143237,0.2674329501915711,0.3689655172413794
2019-11-27,0.0015184893784268236,1.6428390990136783e-06,0.00021424981300434355,0.03478955624973417,3.816887546313841e-05,0.8413303215264094,0.13793103448275862,0.0015201484740532943,0.002136423882543342,0.002581174622773303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13026819923371644,0.14252873563218413,0.15763546798029562,0.18390804597701155,0.21316614420062702,0.23607427055702926,0.25287356321839105,0.35670498084291186
2019-11-28,0.0018391363475361174,1.9956772870645233e-06,0.0004651648294596114,1.3409295534365507e-05,4.225839783418895e-05,0.8413303215264094,0.27586206896551724,0.001528068096186049,0.002050405223295559,0.002531401880823774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1877394636015325,0.16321839080459793,0.16091954022988514,0.18390804597701152,0.20689655172413798,0.23076923076923084,0.2482758620689657,0.34827586206896555
2019-11-29,0.002138415513231272,2.307661658992911e-06,0.00016307612737064366,1.3612442751264394e-05,4.0895223710505436e-05,0.8413303215264094,0.26436781609195403,0.0016202510055704175,0.001968308640976136,0.0024947279576805668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22605363984674323,0.18620689655172434,0.17898193760262734,0.1826309067688378,0.1995820271682341,0.22192749778956683,0.24061302681992355,0.3398467432950191
2019-11-30,0.0019052034634206678,2.063674742813803e-06,0.0001157457334529029,1.4244981091555059e-05,3.9532049586821926e-05,0.8413303215264094,0.3448275862068966,0.0017562798208411224,0.0018501687076615965,0.0024491090852126643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2950191570881225,0.23448275862068985,0.2036124794745485,0.19284802043422733,0.20585161964472312,0.22192749778956683,0.24061302681992355,0.33524904214559387
