date,price,market_cap,volume,community_score,public_interest_score,fear_greed
2020-08-22,2.7244728631983115,3611341181.884783,1132814399.2861764,61632.0,81177,24.0
2020-08-21,2.6299522755446154,3471898193.462476,755109954.8888365,60124.333,81177,23.0
2020-08-20,2.412300137272297,3201367967.964039,968404514.4916224,58879.71153846154,81177,20.0
2020-08-19,2.616548656159533,3471843719.967716,1161163703.447021,58243.68623076924,81177,18.0
2020-08-18,2.783820978990769,3698803132.583581,1350843704.8668692,58456.56133333334,81177,10.0
2020-08-17,2.8481857025143973,3803534572.318992,977434735.8817072,59253.03833333333,81177,18.0
2020-08-16,2.8581796213958515,3784722978.140033,1095598884.9000328,59695.0,81177,21.0
2020-08-15,2.7730563058049635,3678335891.999812,1294122101.899824,59821.19733333333,78107,27.0
2020-08-14,2.700134998152918,3582771979.7410645,1500453689.4345322,60066.682,78107,22.0
2020-08-13,2.8667070955103338,3802198467.376385,2244428032.8313174,59804.13461538462,78107,22.0
2020-08-12,2.6418913153803203,3552348879.3576965,2053093652.807031,59826.432,78107,10.0
2020-08-11,2.958782825941661,3931959132.8688784,3462445379.000331,60220.39776923077,78107,14.0
2020-08-10,2.9252881053518576,3964861478.615919,5756270537.824233,59584.523,78107,12.0
2020-08-09,2.98352288449775,4000839241.3630776,3742707224.052437,58297.62853846154,78107,19.0
2020-08-08,2.161239509115848,2862725119.281474,1935776643.5811496,58520.64069230769,78107,11.0
2020-08-07,1.7166502548740676,2281205802.784476,1155351384.7336383,59316.18623076923,78107,23.0
2020-08-06,1.5694878614305514,2074601860.6051164,749923531.0101906,59593.62933333333,78107,21.0
2020-08-05,1.3320754290891783,1767712792.7026105,340006306.8696971,60003.205,78107,27.0
2020-08-04,1.346822131716676,1789154942.0825598,501632797.5170468,60029.333,78107,20.0
2020-08-03,1.3001828121120564,1723766111.724819,486068465.8649705,59934.87146153846,78107,27.0
2020-08-02,1.367572469189848,1822903827.309132,463872446.00206864,59596.046,78107,26.0
2020-08-01,1.3440606460776277,1786319675.0100436,475212756.2461104,58934.69230769231,78107,31.0
2020-07-31,1.380060565016642,1830276972.292184,553062024.9385972,59038.17433333333,77745,68.0
2020-07-30,1.4386381962441326,1909608269.8466992,1201105850.4057486,59268.06033333333,75007,61.0
2020-07-29,1.2454797196053302,1655539040.6301355,697625978.3377583,59192.10930769231,75007,72.0
2020-07-28,1.2010614534023645,1606066743.6719992,724581104.5022382,59242.23076923077,75007,73.0
2020-07-27,1.3056959747636288,1735916331.756832,546484586.4657956,59131.08333333333,75007,67.0
2020-07-26,1.364651861625431,1811400870.0901985,523512055.6503915,58895.273,75007,64.0
2020-07-25,1.3599855249005706,1856031402.4210887,502029873.6310924,58816.94838461538,75007,65.0
2020-07-24,1.4280095618043822,1901037190.768191,715735726.5861212,58349.68523076922,75007,48.0
2020-07-23,1.3970787496414183,1854250683.7069504,779589753.483641,57777.60633333333,75007,68.0
2020-07-22,1.4009295349702136,1850224758.927372,1920401053.9960425,58105.19230769231,75007,61.0
2020-07-21,1.223699844156022,1619681125.1172554,520095664.0388983,58598.18966666667,75007,66.0
2020-07-20,1.2085648872247938,1600314393.900579,445224080.3741529,58248.852230769226,75007,68.0
2020-07-19,1.1700796582856732,1550209993.560817,312240469.2647675,58193.93623076923,75007,51.0
2020-07-18,1.1510111135445806,1527820091.839963,303811867.70895755,58056.26533333333,75007,52.0
2020-07-17,1.1461781858127569,1521161690.630473,344689956.46573734,57846.705,75007,59.0
2020-07-16,1.1728198366206748,1556768383.3907027,418122984.892784,58023.23076923077,75007,50.0
2020-07-15,1.1873658863840986,1575892665.1227863,390538780.9147512,58349.30266666667,70384,27.0
2020-07-14,1.2054065171017003,1594146696.2865627,489652859.3402376,58398.62933333333,70384,31.0
2020-07-13,1.1959767312857432,1577535116.6203716,416188904.5805588,57851.77530769231,70384,37.0
2020-07-12,1.1904012177086092,1579829468.3248365,380357170.4187132,57990.08333333333,70384,55.0
2020-07-11,1.19517464078862,1584362198.3353128,440089766.648826,58975.53833333333,70384,65.0
2020-07-10,1.183862003436782,1573280354.8439033,450056590.6780058,59009.78238461538,70384,73.0
2020-07-09,1.1979034807528106,1587190246.2323687,380245658.3416736,59078.38461538462,70384,73.0
2020-07-08,1.1725695149966515,1555454480.712439,396523540.3345157,58920.852230769226,70384,74.0
2020-07-07,1.1502385126488237,1534107430.798821,406257856.0615972,58964.55769230769,70384,79.0
2020-07-06,1.11994702857281,1486586490.707877,411077942.3204735,59040.473692307685,70384,76.0
2020-07-05,1.1233684500327543,1481870023.9675298,392587054.12934566,59010.77530769231,70384,78.0
2020-07-04,1.1124130780739478,1480182005.848973,315779048.640947,58967.92433333333,70384,79.0
2020-07-03,1.0820844175195203,1437556831.4959242,259346513.72509503,58917.09866666667,70384,75.0
2020-07-02,1.1241779711887916,1496602141.2176592,366023594.19799227,58821.78138461538,70384,74.0
2020-07-01,1.0989588691241816,1460952706.4104433,355506323.7421433,58765.08333333333,70384,74.0
2020-06-30,1.1125858839831837,1478726635.6541183,391810595.1748361,58729.71933333333,63956,76.0
2020-06-29,1.09073125222644,1460931279.858264,386389094.8690662,58733.15992307692,63956,70.0
2020-06-28,1.0820616321175334,1422546507.3420465,351179982.9347912,58635.90384615385,63956,70.0
2020-06-27,1.1726372875388869,1560515342.8562195,466844513.6542133,58587.76315384615,63956,73.0
2020-06-26,1.2302225766312591,1632963181.584056,403276618.7558779,58743.61538461538,63956,72.0
2020-06-25,1.221993511163206,1619125923.8796327,342985820.3120245,58690.939714285705,63956,75.0
2020-06-24,1.2973077885962572,1710720812.7653694,438287765.1173002,58645.54453846154,63956,71.0
2020-06-23,1.3346672564175266,1770892907.7140584,618684926.0171038,58729.08333333333,63956,74.0
2020-06-22,1.2600020444952524,1674757520.620902,591568562.2268524,58697.38461538462,63956,73.0
2020-06-21,1.2234838922857856,1620239573.8574257,481278081.5782191,58690.76533333333,63956,74.0
2020-06-20,1.2156995373655406,1600900169.5095923,491385926.7398183,58705.78846153846,63956,74.0
2020-06-19,1.2275030957766335,1640228628.9662316,467835181.3094091,58691.932,63956,76.0
2020-06-18,1.2018631939572673,1583127559.8401568,421741963.9039757,58627.10633333333,63956,72.0
2020-06-17,1.198533556782188,1590636630.5093472,446228253.6877231,58630.35633333333,63956,72.0
2020-06-16,1.1874676848210093,1576211529.0904644,476191727.5576495,58617.54453846154,63956,74.0
2020-06-15,1.2126234957882116,1613651160.9258657,478283018.4697508,58587.53846153846,60458,65.0
2020-06-14,1.2578709974491349,1669656887.2135365,463893757.0125363,58533.40384615385,60458,54.0
2020-06-13,1.248891256916269,1657848699.243015,505261483.967142,58598.73076923077,60458,60.0
2020-06-12,1.2044906675950655,1603108758.1724348,680760524.0405664,58263.83333333333,60458,65.0
2020-06-11,1.2720428874103304,1687093245.7409463,520657601.8652244,57895.58333333333,60458,66.0
2020-06-10,1.219055119956434,1620525079.042199,436663974.15141886,58134.54453846154,60458,70.0
2020-06-09,1.2353046393829703,1644255605.38474,408342888.42861694,58280.82692307692,60458,73.0
2020-06-08,1.2155173384492233,1616355719.408204,449856765.4533842,58377.46266666667,60458,75.0
2020-06-07,1.2289151417198811,1631227728.9000025,411195510.8119186,58079.33333333333,60458,71.0
2020-06-06,1.222917805373312,1623267031.6834545,548223358.739637,57800.06033333333,60458,72.0
2020-06-05,1.2558558888196436,1666285270.3852875,597741012.0728186,57615.04453846154,60458,71.0
2020-06-04,1.249770982927567,1658911191.6002018,486295107.3559384,57849.56376923077,60458,71.0
2020-06-03,1.2126339274998197,1609616498.6414545,559445674.2309299,58210.98684615385,60458,76.0
2020-06-02,1.2316206270894308,1625846467.1271558,492717942.3084488,58433.92915384615,60458,78.0
2020-06-01,1.202838706202353,1596614594.7274232,545382598.4663512,57659.053666666674,60458,74.0
2020-05-31,1.2022073376763684,1609625670.0029676,529866060.4829157,57183.73466666667,60700,70.0
2020-05-30,1.1908006657828925,1579117807.3925543,442731281.8154546,57704.96153846154,48961,73.0
2020-05-29,1.178872366006794,1573423056.131374,547969712.0305649,58059.75766666667,48961,68.0
2020-05-28,1.2032431995336357,1597151507.908604,569079759.5515769,58214.114,48961,81.0
2020-05-27,1.2401493463977349,1638596335.2790666,745355322.2916814,58076.80769230769,48961,81.0
2020-05-26,1.2136184029390569,1592940739.0510373,672229743.8686298,57817.62833333333,48961,76.0
2020-05-25,1.065372578196241,1423899102.1798625,489120421.6281984,57532.205,48961,77.0
2020-05-24,1.1677718453845307,1555963220.3615353,619066474.7601382,57370.682,48961,77.0
2020-05-23,1.1341469224597145,1507326277.6230829,705619885.9372824,56500.74392307692,48961,84.0
2020-05-22,1.0610714339063063,1410181106.7538247,913831465.0743676,55983.269230769234,48961,78.0
2020-05-21,1.1148803126599227,1483023764.251443,694398710.7104564,56430.62933333334,48961,78.0
2020-05-20,1.1210617097359536,1483959152.4864297,577552264.9259764,56656.917,48961,38.0
2020-05-19,1.1315515661094964,1492667291.7356591,697354647.526637,57132.800615384615,48961,55.0
2020-05-18,1.0906318985026238,1447674403.5967412,676531898.0381352,57977.25,48961,56.0
2020-05-17,1.0818788920580322,1443424630.5763645,631584673.4738052,58055.864,48961,55.0
2020-05-16,1.081087986718433,1437575094.802591,793709185.7185941,57804.87146153846,48961,79.0
2020-05-15,1.1232584452953818,1490999095.1725578,877733911.4661692,57198.90992307692,47656,76.0
2020-05-14,1.0764986550506963,1428914329.906206,982223128.8977958,56950.49233333333,47656,94.0
2020-05-13,1.0692433159687604,1426905838.3784554,996073171.5236351,57730.10323076923,47656,94.0
2020-05-12,1.0198064327936975,1356634127.476009,930509622.9043628,58010.21266666667,47656,91.0
2020-05-11,1.0227470348266752,1364759500.1764216,573790692.6671368,57919.114,47656,91.0
2020-05-10,1.1200849205253045,1489491853.124783,826578700.9313614,57878.60633333333,47656,93.0
2020-05-09,1.1693382082512134,1548596223.648776,1111527696.8549457,57808.68623076923,47656,91.0
2020-05-08,1.091369704574129,1460241737.4559865,840321287.1573539,57688.15384615385,47656,95.0
2020-05-07,1.0382867746696665,1398170225.4885142,708160607.6589789,57060.81984615385,47656,95.0
2020-05-06,1.050989096517787,1402239293.4238713,686100145.1609951,56394.21933333333,47656,93.0
2020-05-05,1.0404745754905298,1382275792.5469596,638096607.0011581,56360.023,47656,95.0
2020-05-04,1.0526474305469324,1382592753.7293465,576591599.1047509,56369.58333333333,47656,92.0
2020-05-03,1.0998937520835033,1461810214.2391884,1131434849.2249222,55959.416,47656,92.0
2020-05-02,1.011338801531894,1339479848.997424,851098187.7148571,55580.591,47656,93.0
2020-05-01,0.9385671929056676,1256008509.8642654,782877477.6907611,55969.48566666667,47656,92.0
2020-04-30,1.0089078068243391,1335412693.014226,794836901.2056633,56267.477,45768,95.0
2020-04-29,0.9796501626162664,1298952212.5466368,762522482.1331446,56261.51215384615,45768,83.0
2020-04-28,0.9640281093776856,1266658287.8767047,691606703.482658,56643.86828571429,45768,88.0
2020-04-27,0.9194351614802369,1221676448.7743998,559861523.5999866,57062.79128571429,45768,84.0
2020-04-26,0.8780668934658616,1169368610.6063988,519721978.4891356,57260.15384615385,45768,81.0
2020-04-25,0.8815810740298203,1170629324.691862,493130826.8715307,57364.046,45768,80.0
2020-04-24,0.8658606438500551,1154894028.120884,565921813.0671947,57181.87933333333,45768,78.0
2020-04-23,0.848033069665972,1125655475.550027,735730885.1010331,56905.728,45768,76.0
2020-04-22,0.8118036128544834,1079578165.191048,424585422.2894799,55991364.0,45768,92.0
2020-04-21,0.8226127101037356,1090673531.0381572,633671031.1859801,55144916.0,45768,91.0
2020-04-20,0.8705916108133063,1155611545.8982618,734347756.9557317,55151.22369230769,45768,95.0
2020-04-19,0.9091020947382984,1204733498.5508263,935058911.4858088,55166.03833333334,45768,91.0
2020-04-18,0.8610541685660789,1142939319.5401638,837383903.8441879,55189.05366666667,45768,90.0
2020-04-17,0.8363719390473201,1116602677.8790302,627975199.2708104,55159.063769230765,45768,89.0
2020-04-16,0.7923625455041361,1047842376.7965944,699268008.4354163,55076.40384615384,45768,71.0
2020-04-15,0.8142477662449423,1080154888.2285063,657152671.2679027,55074.57692307692,46518,74.0
2020-04-14,0.7971242961113127,1056980523.774444,627247939.8643538,55057932.0,46518,95.0
2020-04-13,0.8090607567235228,1086132125.0962925,686731884.3461566,55077.26533333334,46518,94.0
2020-04-12,0.8048308735605909,1067946548.9790658,665589393.0148716,55081.320846153845,46518,95.0
2020-04-11,0.8060908083064736,1075972306.1435866,676161451.8145162,55070.19733333334,46518,93.0
2020-04-10,0.8809122685713979,1171116669.5082965,724265782.7800859,55061.69838461538,46518,92.0
2020-04-09,0.8552197537233283,1136966295.3515046,693079045.7368511,55066.69230769231,46518,92.0
2020-04-08,0.8342053139266962,1104179437.749636,689571152.6909426,55048705.0,46518,92.0
2020-04-07,0.8462667481218927,1123399936.34631,755454915.6534323,55054.810333333335,46518,95.0
2020-04-06,0.7892574198711627,1047815868.0163507,630959869.2933438,55737.057692307695,46518,88.0
2020-04-05,0.8086592745275784,1079187635.2835886,553526760.9853472,56603.08333333333,46518,89.0
2020-04-04,0.7864777789876823,1041679408.7503268,582614520.0413758,56798.46153846154,46518,87.0
2020-04-03,0.793395371652768,1048100766.6901748,681345157.9639137,56589.76923076923,46518,86.0
2020-04-02,0.7949555243233674,1052252566.638798,651154427.4918773,56491.84615384615,46518,93.0
2020-04-01,0.790940743931307,1049486878.263186,609970825.7020068,56406.77530769231,46518,94.0
2020-03-31,0.7583487979493956,1007482853.450243,642358016.1749983,56433.66666666667,46696,88.0
2020-03-30,0.6828228271736001,913820558.8590215,482095015.5176094,56523.17433333333,47233,90.0
2020-03-29,0.7347786676313522,975092777.1735831,605426038.139098,56644.32084615385,47233,94.0
2020-03-28,0.7269862261172653,956524583.7411976,539298390.6793373,56459.160923076925,47233,91.0
2020-03-27,0.7778402753139088,1032812476.9878027,405870616.6795336,56182.38461538462,47233,86.0
2020-03-26,0.7937660480014732,1052998150.8555374,463613641.4636933,56122.5,47233,94.0
2020-03-25,0.8058801342830638,1076629982.4584012,1105398347.634369,56187.75,47233,91.0
2020-03-24,0.7602246023476894,1007409858.1629332,629512226.6484948,56035.62753846154,47233,86.0
2020-03-23,0.69921279601531,928177111.9151032,574602130.4770589,56078.31984615385,47233,90.0
2020-03-22,0.752943365590794,1011931380.9024816,590429924.7076659,55734.41666666666,47233,86.0
2020-03-21,0.7532801443373928,998521608.2015704,808584429.4427446,55196.66666666666,47233,90.0
2020-03-20,0.7649230362727334,1018031570.9247944,903108769.4304022,55103477.0,47233,89.0
2020-03-19,0.6714307050875494,891887949.6333176,646901155.2767847,55044.14366666666,47233,87.0
2020-03-18,0.6974204472819279,928952727.1168324,632198935.0088885,55052.86538461538,47233,86.0
2020-03-17,0.6799063554744199,906772829.8386627,651702867.4351135,55051.35633333334,47233,90.0
2020-03-16,0.7512260479822934,997764910.7330804,672333390.7562668,55086.0,47233,90.0
2020-03-15,0.6970315428986429,915818110.7657164,584320752.4889793,55093.24392307692,51080,82.0
2020-03-14,0.6938188116799379,907107539.225468,805624016.2389845,55090.910923076925,51080,88.0
2020-03-13,0.5493972417153878,713037794.2668332,544271938.0849805,55098.621666666666,51080,90.0
2020-03-12,1.054293461713008,1398801433.470225,574763484.1896031,55089.742333333335,51080,72.0
2020-03-11,1.0963514609409146,1458864436.652578,706109338.0927358,55072.424333333336,51080,74.0
2020-03-10,1.04792358327353,1407973004.7569127,723682213.8994036,55120.62146153846,51080,71.0
2020-03-09,1.1055785502806048,1472653961.1525416,754433235.9310781,55113568.0,51080,71.0
2020-03-08,1.334637307684991,1754599361.8382792,833532971.8079793,55039.651333333335,51080,72.0
2020-03-07,1.4829288691061886,1958623621.6166253,960323732.895992,55031167.0,51080,73.0
2020-03-06,1.4142046707104694,1868472933.1464672,902526667.8509,55014.570846153845,51080,74.0
2020-03-05,1.4171636824433416,1875037414.2502472,697861088.1536618,54997.151333333335,51080,67.0
2020-03-04,1.275751330217071,1698471572.1537864,699103964.7654233,54863.69838461538,51080,70.0
2020-03-03,1.2553960360790448,1639928376.4867358,815848818.1807238,54782.42915384616,51080,61.0
2020-03-02,1.1201738023385048,1484150891.937388,482225761.88685656,54840.40233333334,51080,75.0
2020-03-01,1.1115775237367915,1483566712.327221,425162441.90278894,54915.848666666665,51080,76.0
2020-02-29,1.2284198207626895,1608132709.8230157,690705875.2473172,56223.71153846154,66224,73.0
2020-02-28,1.2344140540284338,1648745851.1791573,863676253.9717342,57069.15384615385,66224,74.0
2020-02-27,1.1722778903378188,1554491866.8199148,934041725.7785826,56705.24292307692,66224,73.0
2020-02-26,1.3327436193647373,1752084216.2092748,835820533.2412249,56723.92915384615,66224,61.0
2020-02-25,1.5814141734461695,2090385292.0474625,1023656682.6827728,57016.65233333333,66224,56.0
2020-02-24,1.7590457084205495,2331897680.8249974,1307424501.3713305,56873659.0,66224,55.0
2020-02-23,1.5642664510183772,2078945057.6649487,906998317.4360008,56383.973692307685,66224,55.0
2020-02-22,1.6914154318758707,2245137731.5637302,1112861684.9827073,56085.95446153846,66224,56.0
2020-02-21,1.6477754657472343,2186511797.6479907,1442681365.678086,56356.25,66224,52.0
2020-02-20,1.7369523880616105,2296879331.8904204,1316244963.4556496,56463296.0,66224,56.0
2020-02-19,1.962953903540377,2615441979.3990808,1482462648.4459074,55794.13461538462,66224,53.0
2020-02-18,1.6890826818936528,2228962359.118569,1150781847.6635137,55313.81376923077,66224,56.0
2020-02-17,1.717241268422799,2286738623.925931,1218931729.8718207,55441.91666666667,66224,52.0
2020-02-16,1.7249865848631778,2289284221.736525,1314117504.156843,55757.84007692308,66224,55.0
2020-02-15,1.8613456634143115,2466469764.7159166,1085051178.365482,55805.78846153846,71924,53.0
2020-02-14,1.808822355281464,2400980411.438283,1140849765.8762474,55704182.0,71924,48.0
2020-02-13,1.8442555460398635,2443187577.2013464,1212694290.7440672,55530591.0,71924,46.0
