date,price,market_cap,volume,fear_greed
2020-11-07,444394.083574,8247568791130.515625,986735921978.198730,88.000000
2020-11-06,443898.276975,8219142402161.265625,1036394770896.700439,90.000000
2020-11-05,402884.603298,7459780861650.630859,738738310626.214722,72.000000
2020-11-04,400404.315352,7420720403915.949219,646912002416.709473,74.000000
2020-11-03,387470.876951,7180685073532.456055,646744489095.932983,71.000000
2020-11-02,392385.599062,7271532967581.004883,565453868658.598267,71.000000
2020-11-01,394049.746364,7302059404224.210938,648936566030.324463,72.000000
2020-10-31,387144.232122,7173828304233.232422,671573971912.570190,73.000000
2020-10-30,381547.721110,7082149938914.947266,648904998859.506592,74.000000
2020-10-29,379775.549384,7023472926039.124023,766980727188.759033,67.000000
2020-10-28,390388.082199,7233156452785.964844,683806302157.456787,70.000000
2020-10-27,373682.325980,6927005566104.036133,615354515410.699829,61.000000
2020-10-26,372819.269174,6909482737302.416016,543957834367.848328,75.000000
2020-10-25,375219.544508,6950817488802.078125,552629546232.746582,76.000000
2020-10-24,370124.245808,6859357465812.377930,612095082000.637817,73.000000
2020-10-23,371694.964523,6895155105336.896484,719533815362.152710,74.000000
2020-10-22,367429.447436,6791774707775.902344,841056236723.068970,73.000000
2020-10-21,341840.680513,6326942609260.613281,615207532571.974243,61.000000
2020-10-20,337549.874836,6248318799772.688477,520492085433.236877,56.000000
2020-10-19,330932.484096,6124501449424.608398,448207629803.794006,55.000000
2020-10-18,327113.813598,6056036651528.183594,450441309423.365784,55.000000
2020-10-17,325769.293821,6043709458117.311523,588178531676.922241,56.000000
2020-10-16,330475.077457,6119828365001.666016,589664076103.166138,52.000000
2020-10-15,328486.806834,6082698931276.458008,587181670510.567017,56.000000
2020-10-14,329661.438146,6103972312868.648438,564222632448.249390,53.000000
2020-10-13,330435.189879,6118127158148.951172,599936094800.432739,56.000000
2020-10-12,325587.550513,6032234279642.899414,465586383178.191650,52.000000
2020-10-11,322970.040943,5988328225953.732422,557905851427.660034,55.000000
2020-10-10,316580.498659,5860717816899.902344,550989558214.160156,53.000000
2020-10-09,311837.254635,5771099182453.597656,566128912821.390869,48.000000
2020-10-08,305862.533023,5665063433498.545898,493785494680.839539,46.000000
2020-10-07,305684.926067,5658170512733.802734,559715612513.567139,43.000000
2020-10-06,309960.524340,5734436473091.163086,513110915688.582581,47.000000
2020-10-05,308756.727976,5714508115970.501953,463803758707.525696,42.000000
2020-10-04,305156.952093,5647577857007.110352,464096474347.620850,42.000000
2020-10-03,305909.773908,5661227457890.375977,615099948700.822998,40.000000
2020-10-02,306957.204679,5678694556273.775391,603337831703.811279,41.000000
2020-10-01,311577.890672,5765612395775.890625,536859672186.019897,45.000000
2020-09-30,313749.356435,5805490395476.440430,530049415711.641418,49.000000
2020-09-29,310705.439038,5756446244353.333984,578494112694.893555,45.000000
2020-09-28,315065.886542,5831006294551.307617,516264918664.898865,43.000000
2020-09-27,314427.471928,5815094083641.000977,494216988036.411377,47.000000
2020-09-26,312636.323149,5783773854075.400391,559589518784.305298,45.000000
2020-09-25,314058.856351,5812490690069.273438,625054791402.007202,46.000000
2020-09-24,298471.098221,5521148222009.745117,583349753667.406128,39.000000
2020-09-23,305805.382300,5656548821970.404297,577084380776.167847,43.000000
2020-09-22,302558.240770,5613169856547.311523,688527104003.888916,39.000000
2020-09-21,316994.950834,5862983917088.711914,585093538141.804565,48.000000
2020-09-20,321657.632442,5948935038798.667969,532060633229.908325,52.000000
2020-09-19,317105.902005,5864688507542.225586,600185020201.347900,48.000000
2020-09-18,318711.339015,5896321374627.428711,686117355698.227173,49.000000
