date,price,market_cap,volume,fear_greed
2021-07-04,162.237250,67893891267.847763,1709026351.796861,27.000000
2021-07-03,160.230057,66894845038.262558,2540437932.605690,24.000000
2021-07-02,165.293885,68998592194.515915,3976295319.025079,21.000000
2021-07-01,182.199007,76187540055.109131,5499419042.355214,28.000000
2021-06-30,167.617871,70155536007.858139,4372667973.338881,28.000000
2021-06-29,154.236192,64531685605.729774,2701732976.784297,25.000000
2021-06-28,151.223220,63220826370.502914,1551295277.060070,25.000000
2021-06-27,144.717871,60425479325.092796,2395775544.919610,22.000000
2021-06-26,143.828954,60217693294.746002,3408126833.427980,20.000000
2021-06-25,151.666153,63280479440.121841,3542760265.540384,27.000000
2021-06-24,145.867807,60921457527.456406,5819585790.989313,22.000000
2021-06-23,130.596458,54255348438.105400,6379411644.917811,14.000000
2021-06-22,135.403435,57877666089.280014,4589914089.541574,10.000000
2021-06-21,163.093283,67958145260.839661,2627682632.497212,23.000000
2021-06-20,159.898675,66647892554.685272,2323256017.679720,21.000000
2021-06-19,164.649803,68645063499.267632,5020642181.939313,23.000000
2021-06-18,170.730756,70909705507.389557,2883135827.614250,25.000000
2021-06-17,171.213846,71202990128.184875,4384609291.340611,26.000000
2021-06-16,183.911429,76863413777.240356,6626487950.601526,33.000000
2021-06-15,171.735329,71475054896.578384,4352355806.535823,38.000000
2021-06-14,168.021276,69768813071.922089,3447433653.441877,28.000000
2021-06-13,151.834134,64243813861.949806,4655853376.948706,23.000000
2021-06-12,152.651142,63481687741.616402,5112072520.169174,28.000000
2021-06-11,166.835633,69623590405.761612,7942718004.611098,21.000000
2021-06-10,166.622969,69522025625.476547,6603849115.295142,21.000000
2021-06-09,155.282019,65065758588.050377,7522406276.343029,14.000000
2021-06-08,152.944392,64193902670.681206,6744316846.996355,13.000000
2021-06-07,171.835517,71082005100.861984,3978242606.420391,15.000000
2021-06-06,166.656766,68954350362.624481,8467878908.541053,17.000000
2021-06-05,176.668160,73095777169.517960,15273804711.622252,24.000000
2021-06-04,212.015873,88126151678.806061,11968758641.372974,27.000000
2021-06-03,191.262115,78425326672.530273,7643848063.366464,24.000000
2021-06-02,172.996064,70932046004.093338,6379381429.496096,23.000000
2021-06-01,180.330146,73691589942.730652,10629651209.650068,20.000000
2021-05-31,171.679488,69947128759.131638,9152724982.640743,18.000000
2021-05-30,151.672738,62404198653.961685,6794983233.756902,10.000000
2021-05-29,163.525175,66248527913.744125,12941737951.878435,18.000000
2021-05-28,186.411621,75360154256.508423,12495300500.401169,21.000000
2021-05-27,203.901775,81537609611.037842,22407268984.398823,27.000000
2021-05-26,184.179556,74952394335.220215,16118689145.203522,22.000000
2021-05-25,184.586556,73031990304.280411,35795360442.732567,22.000000
2021-05-24,116.883304,46102467064.323036,17124208361.895954,10.000000
2021-05-23,184.453338,70870784542.020554,11949862724.861448,14.000000
2021-05-22,227.621372,87618712666.014130,14938536769.052540,12.000000
2021-05-21,287.723347,108664327396.617676,20029774935.374161,19.000000
2021-05-20,271.734981,104979337828.570755,23867817312.455849,11.000000
2021-05-19,441.349145,169039652526.623962,11921374239.162020,23.000000
2021-05-18,417.564115,160825684814.200928,12408463309.948441,21.000000
2021-05-17,455.621230,176550678480.433289,17141911661.797960,27.000000
2021-05-16,424.045308,162562442084.194031,9935513000.909019,20.000000
2021-05-15,459.504126,176531262599.870667,9652947853.863115,27.000000
2021-05-14,443.324414,169644102756.999451,24227570899.891247,26.000000
2021-05-13,415.345894,164685427996.808929,18430138122.379440,31.000000
2021-05-12,456.198601,175457726797.615448,10121800862.106377,68.000000
2021-05-11,442.842203,171637213685.008545,16132058441.787212,61.000000
2021-05-10,472.026113,182416548379.106293,8703488309.904030,72.000000
2021-05-09,470.793472,181116104260.980804,7964146674.088382,73.000000
2021-05-08,461.248215,178520111853.636993,7958900335.950679,67.000000
2021-05-07,468.289543,181747485048.377655,12533633645.300028,64.000000
2021-05-06,475.083442,184789133879.488251,12714355212.744017,65.000000
2021-05-05,453.165455,177103033554.506073,15946831513.673122,48.000000
2021-05-04,480.479999,187397394093.854126,20079520160.340961,68.000000
2021-05-03,478.346638,186834245230.671448,9382225480.143080,61.000000
2021-05-02,460.025058,179798659231.879333,5388632493.139586,66.000000
2021-05-01,464.773946,181805382661.144226,8453058779.474872,68.000000
2021-04-30,453.675722,177682689120.440277,9543195325.497473,51.000000
2021-04-29,468.808141,183371483874.081055,12946496082.138887,52.000000
2021-04-28,493.851201,194291190690.751190,19406464498.308693,59.000000
2021-04-27,490.646900,183843385104.620453,15222740364.958281,50.000000
2021-04-26,495.815290,186243539146.527435,27740826136.517647,27.000000
2021-04-25,440.235155,168044399764.933624,18445244672.704720,31.000000
2021-04-24,393.704711,148458569287.093719,18916489695.787582,37.000000
2021-04-23,384.935010,145744877349.901764,20263476445.252800,55.000000
2021-04-22,372.049385,141212846316.826508,12164257793.488010,65.000000
2021-04-21,376.702872,143086158747.582764,12281303890.291616,73.000000
2021-04-20,392.289474,151147188871.240570,21228980475.018360,73.000000
2021-04-19,379.192159,144317523756.381531,18354397930.394245,74.000000
2021-04-18,430.069947,164334961959.501587,9608289992.994638,79.000000
2021-04-17,446.831547,169931228140.821533,12853997621.795578,76.000000
2021-04-16,475.789476,180390971229.921997,12175106630.980530,78.000000
2021-04-15,432.129320,164468074718.897461,11640019921.110847,79.000000
2021-04-14,444.938302,169339015926.100952,14364962845.475183,75.000000
2021-04-13,416.141423,158861731782.129547,7463683870.706413,74.000000
2021-04-12,431.241204,164970054562.242462,5266121712.953676,74.000000
2021-04-11,440.549440,167949545611.217865,8016855331.188024,76.000000
2021-04-10,445.756159,170838362438.435150,10743004111.265388,70.000000
2021-04-09,447.981361,171859817146.276703,7637859526.572761,70.000000
2021-04-08,439.378552,170043311130.227234,12437324598.045450,73.000000
2021-04-07,476.028896,185931566020.306793,10834620546.577528,72.000000
2021-04-06,497.644319,191963953941.795837,7167197643.545228,75.000000
