date,price,market_cap,volume,community_score,public_interest_score,fear_greed,price_5_SMA,price_10_SMA,price_25_SMA,price_50_SMA,price_75_SMA,price_100_SMA,price_150_SMA,price_200_SMA,price_250_SMA,price_300_SMA,price_350_SMA,fear_greed_3_SMA,fear_greed_5_SMA,fear_greed_7_SMA,fear_greed_9_SMA,fear_greed_11_SMA,fear_greed_13_SMA,fear_greed_15_SMA,fear_greed_30_SMA
2021-01-13,0.9895196411036147,0.990237834485483,0.6457409837634233,9.16231534386017e-06,0.9979532979812076,0.66,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6166666666666667,0.5920000000000001,0.5328571428571428,0.49,0.51,0.5438461538461539,0.5733333333333334,0.6566666666666667
2021-01-14,1.0,1.0,0.6205655918471007,0.0012176342104668351,0.9979532979812076,0.61,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.65,0.596,0.5814285714285714,0.5166666666666666,0.5063636363636363,0.5346153846153846,0.5613333333333334,0.6526666666666666
2021-01-15,0.9956882290782009,0.9858258544458707,0.5034372382472344,0.0012227894388404453,0.9979532979812076,0.68,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.65,0.628,0.6071428571428572,0.5577777777777778,0.5181818181818182,0.5307692307692308,0.5573333333333333,0.6506666666666666
2021-01-16,1.0,1.0,0.6370275044004146,0.0012317820399462623,0.7821192669085496,0.48,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.59,0.622,0.5914285714285714,0.5811111111111111,0.5281818181818182,0.5176923076923077,0.5406666666666667,0.643
2021-01-17,1.0,1.0,0.9825172377611198,0.0012393356557459756,0.7821192669085496,0.65,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6033333333333334,0.616,0.61,0.5977777777777777,0.5590909090909091,0.5253846153846154,0.5353333333333333,0.6396666666666667
2021-01-18,1.0,1.0,0.6639163607716106,1.1288669024454613e-05,0.7821192669085496,0.64,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.59,0.612,0.6285714285714286,0.6033333333333334,0.5927272727272728,0.5461538461538461,0.5346666666666667,0.637
2021-01-19,1.0,1.0,0.6202388090697049,1.1597520482405325e-05,0.7821192669085496,0.67,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6533333333333333,0.624,0.6271428571428571,0.62,0.6081818181818182,0.5738461538461539,0.5426666666666666,0.635
2021-01-20,0.9299315267093546,0.9500575048881574,0.5821407448111064,0.0012583622900442357,0.7821192669085496,0.73,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.68,0.634,0.6371428571428571,0.6444444444444444,0.620909090909091,0.6092307692307692,0.5666666666666667,0.636
2021-01-21,0.9964911006754944,0.9933787500390527,0.6134097114709318,0.001264541630657354,0.7821192669085496,0.72,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7066666666666667,0.682,0.6528571428571429,0.6488888888888888,0.639090909090909,0.6261538461538462,0.594,0.6366666666666666
2021-01-22,0.7734013283058466,0.8080064126761144,0.7845196353181821,0.0012692906904217443,0.7821192669085496,0.61,0.9751399173241636,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6866666666666668,0.674,0.6428571428571429,0.6433333333333333,0.6481818181818181,0.6276923076923077,0.6166666666666667,0.6316666666666666
2021-01-23,0.9530565031007754,0.9655549579629594,0.7313278708721385,0.001277670679704384,0.7821192669085496,0.68,0.9790245848088373,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.67,0.682,0.6714285714285714,0.6511111111111112,0.6481818181818181,0.64,0.6286666666666667,0.6296666666666667
2021-01-24,1.0,1.0,0.7261261795517648,0.0012905449926688918,0.7821192669085496,0.31,0.9919049103747757,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.61,0.6228571428571429,0.61,0.6163636363636363,0.6246153846153846,0.61,0.6153333333333333
2021-01-25,1.0,1.0,1.0,1.5925313845821806e-05,0.7821192669085496,0.26,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.41666666666666663,0.516,0.5685714285714285,0.5855555555555556,0.5845454545454545,0.5923076923076923,0.5926666666666667,0.599
2021-01-26,0.9300797074182655,0.9330286509238424,0.7532444585787051,1.6326614859169197e-05,0.7821192669085496,0.27,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.28,0.426,0.5114285714285715,0.5433333333333333,0.5472727272727272,0.5623076923076923,0.5766666666666667,0.5816666666666667
2021-01-27,1.0,1.0,0.7565733940319134,0.0013132968893742655,0.7821192669085496,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.24333333333333332,0.344,0.4357142857142857,0.4944444444444444,0.5218181818181818,0.5307692307692308,0.5446666666666666,0.5623333333333334
2021-01-28,1.0,1.0,0.7853082004792185,0.0013272449480968473,0.7821192669085496,0.27,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.24666666666666667,0.262,0.37142857142857144,0.45,0.48727272727272725,0.4992307692307692,0.5186666666666667,0.546
2021-01-29,1.0,1.0,0.6259971022866389,0.0013381062858435445,0.7821192669085496,0.21,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.22666666666666668,0.242,0.3142857142857143,0.3922222222222222,0.4481818181818182,0.4784615384615385,0.49200000000000005,0.5266666666666666
2021-01-30,0.9607462293029653,0.9661968958309292,0.6313109246199606,0.0013529709889240308,0.7821192669085496,0.23,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2366666666666667,0.23600000000000002,0.25,0.3377777777777778,0.4081818181818182,0.4461538461538461,0.462,0.5096666666666667
2021-01-31,1.0,1.0,0.5581153377211858,0.0013693259729835494,0.4336217322541632,0.11,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.18333333333333332,0.204,0.22142857142857142,0.2822222222222222,0.3518181818181818,0.4053846153846154,0.43733333333333335,0.489
2021-02-01,0.9530794009186122,0.9550615318501144,0.4127650586929213,2.3973592412539674e-05,0.4336217322541632,0.19,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.17666666666666667,0.20199999999999999,0.2114285714285714,0.22777777777777777,0.30363636363636365,0.36846153846153845,0.4066666666666666,0.47100000000000003
2021-02-02,0.9355665212786614,0.9358373432992064,0.42842408206672655,2.5536871436547174e-05,0.4336217322541632,0.12,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14,0.172,0.19,0.20666666666666667,0.2590909090909091,0.32153846153846155,0.37200000000000005,0.45333333333333337
2021-02-03,0.9575344235413652,0.9606268914114452,0.44441605376886106,0.001423192310340474,0.4336217322541632,0.14,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.15,0.158,0.1814285714285714,0.19333333333333333,0.21,0.27692307692307694,0.33666666666666667,0.4396666666666667
